"","fm_1","fm_2","fm_3","fm_4","m_1","m_2","m_3"
"SAOUHSC_01058",78.0862825545295,67.0858664423204,34.7114067610071,55.9013129073406,75.2105570947482,17.3224557501672,84.270184503282
"SAOUHSC_01060",13.5036428477758,2.58022563239694,8.95778238993731,4.75755854530559,11.0064229894754,12.3731826786908,4.79586415872336
"SAOUHSC_01061",33.4655496662269,18.0615794267786,13.436673584906,19.0302341812223,16.509634484213,8.66122787508358,17.1280862811549
"SAOUHSC_01062",24.6588260698514,15.4813537943816,22.3944559748433,2.37877927265279,31.1848651368468,71.7644595364068,12.3322221224315
"SAOUHSC_01063",34.0526645726519,98.0485740310836,183.634538993715,85.6360538155005,161.427537178972,91.5615518223121,93.8619128207287
"SAOUHSC_01064",995.746881296857,433.477906242686,781.56651352203,784.997159975422,937.380357936984,1041.82198154577,1075.64381845653
"SAOUHSC_01065",239.542881821414,232.220306915724,120.930062264154,209.332575993446,243.975709600037,235.090470895126,216.499010593798
"SAOUHSC_01066",237.194422195714,196.097148062167,137.725904245286,187.923562539571,302.676632210572,181.885785376755,250.412621430484
"SAOUHSC_01067",5.87114906425034,23.2220306915724,55.9861399371082,14.2726756359168,20.1784421473715,8.66122787508358,5.13842588434646
"SAOUHSC_01068",7.0453788771004,36.1231588535571,22.3944559748433,17.8408445448959,9.17201915789613,12.3731826786908,4.45330243310027
"SAOUHSC_01069",106.854912969356,77.4067689719081,143.324518238997,39.2498579987711,69.7073456000106,103.934734501003,48.6437650384798
"SAOUHSC_01070",37.5753540112021,41.283610118351,47.0283575471709,22.5984030902015,23.8472498105299,7.4239096072145,22.6090738911244
"SAOUHSC_01071",24.6588260698514,10.3209025295877,8.95778238993731,35.6816890897919,24.7644517263195,24.7463653573817,39.7371601722793
"SAOUHSC_01073",2.93557453212517,0,6.71833679245298,0,18.3440383157923,21.0344105537744,0.342561725623097
"SAOUHSC_01074",6.45826397067537,41.283610118351,94.0567150943417,7.13633781795838,26.5988555578988,54.4420037862396,10.9619752199391
"SAOUHSC_01075",9.39383850280054,10.3209025295877,13.436673584906,3.56816890897919,11.923624905265,19.7970922859053,5.82354933559266
"SAOUHSC_01076",47.5563074204277,77.4067689719081,12.3169507861638,5.94694818163198,4.58600957894806,39.5941845718106,8.90660486620053
"SAOUHSC_01077",65.7568695196038,51.6045126479388,54.866417138366,90.3936123608061,53.1977111157975,49.4927307147633,100.028023881944
"SAOUHSC_01081",0,0,6.71833679245298,0,0,0,6.16611106121575
"SAOUHSC_01082",1.17422981285007,7.74067689719081,8.95778238993731,0,0,0,2.05537035373859
"SAOUHSC_01084",5.87114906425034,0,0,0,0,0,2.39793207936168
"SAOUHSC_01085",0,5.16045126479387,8.95778238993731,0,0,2.47463653573817,2.05537035373859
"SAOUHSC_01086",1.17422981285007,0,17.9155647798746,0,0,0,0.342561725623097
"SAOUHSC_01091",10.5680683156506,15.4813537943816,21.2747331761011,7.13633781795838,1.83440383157923,28.4583201609889,1.37024690249239
"SAOUHSC_01092",1.17422981285007,0,14.5563963836481,0,2.75160574736884,7.4239096072145,0.685123451246195
"SAOUHSC_01093",111.551832220756,77.4067689719081,146.683686635223,206.953796720793,73.376153263169,71.7644595364068,146.616418566686
"SAOUHSC_01095",10.5680683156506,5.16045126479387,0,7.13633781795838,9.17201915789613,0,7.87891968933124
"SAOUHSC_01096",10.5680683156506,2.58022563239694,4.47889119496865,0,1.83440383157923,0,6.85123451246195
"SAOUHSC_01097",8.21960868995047,72.2463177071143,71.6622591194985,7.13633781795838,22.0128459789507,27.2210018931198,9.24916659182363
"SAOUHSC_01098",225.452124067213,180.615794267786,235.141787735854,201.006848539161,106.395422231595,226.429243020042,95.2321597232211
"SAOUHSC_01099",274.182661300491,265.763240136885,277.691254088057,444.831723986072,230.217680863193,217.768015144959,180.187467677749
"SAOUHSC_01100",255.982099201315,72.2463177071143,82.8594871069201,78.4997159975422,56.866518778956,56.9166403219778,79.4743203445586
"SAOUHSC_01101",18.200562099176,0,0,1.1893896363264,1.83440383157923,1.23731826786908,0
"SAOUHSC_01102",133.862198664908,123.850830355053,173.557033805035,71.3633781795838,100.892210736857,70.5271412685377,81.1871289726741
"SAOUHSC_01103",93.9383850280054,72.2463177071143,309.043492452837,73.7421574522366,189.86079656845,170.749920965933,126.0627150293
"SAOUHSC_01104",19432.3291728558,16895.3174409351,9157.09304811341,21957.3220762216,23622.5353411615,12766.6498878732,7617.2025309552
"SAOUHSC_01105",7308.99347008524,3620.0565622529,2579.84132830194,3703.7593275204,4608.9396268428,4214.3060203621,3249.19796753508
"SAOUHSC_01106",362.249897264246,139.332184149435,634.882826886807,166.514549085695,286.166997726359,209.106787269875,361.745182257991
"SAOUHSC_01107",184.941195523886,129.011281619847,848.74988144656,64.2270403616254,175.185565915816,199.208241126922,162.374257945348
"SAOUHSC_01108",93.9383850280054,92.8881227662898,488.199140251583,27.3559616355071,102.726614568437,106.409371036741,61.6611106121575
"SAOUHSC_01110",15.2649875670509,5.16045126479387,147.803409433966,0,0,7.4239096072145,58.9206168071728
"SAOUHSC_01112",3.5226894385502,2.58022563239694,4.47889119496865,0,0,0,0
"SAOUHSC_01113",3.5226894385502,36.1231588535571,2.23944559748433,0,1.83440383157923,0,3.42561725623097
"SAOUHSC_01114",4.10980434497523,0,0,0,0,9.89854614295266,1.71280862811549
"SAOUHSC_01115",10.5680683156506,0,6.71833679245298,0,1.83440383157923,2.47463653573817,7.87891968933124
"SAOUHSC_01118",45.7949627011526,36.1231588535571,0,162.946380176716,14.6752306526338,2.47463653573817,3.42561725623097
"SAOUHSC_A01081",0,0,22.3944559748433,0,0,0,0
"SAOUHSC_01120",3.5226894385502,0,8.95778238993731,0,5.50321149473768,0,0.685123451246195
"SAOUHSC_01121",56.3630310168032,5.16045126479387,91.8172694968574,14.2726756359168,18.3440383157923,9.89854614295266,54.8098760996956
"SAOUHSC_01122",0,0,19.0352875786168,0,0,0,0
"SAOUHSC_01123",0,0,22.3944559748433,0,0,0,0
"SAOUHSC_01124",3.5226894385502,5.16045126479387,49.2678031446552,0,0.917201915789613,8.66122787508358,16.1004011042856
"SAOUHSC_01125",1.17422981285007,5.16045126479387,13.436673584906,0,5.50321149473768,0,2.05537035373859
"SAOUHSC_01127",0,0,13.436673584906,0,3.66880766315845,12.3731826786908,2.05537035373859
"SAOUHSC_01128",1.17422981285007,0,20.1550103773589,0,0,2.47463653573817,2.74049380498478
"SAOUHSC_01129",2.34845962570013,10.3209025295877,0,30.9241305444863,7.3376153263169,9.89854614295266,10.2768517686929
"SAOUHSC_01130",93.3512701215803,129.011281619847,123.169507861638,68.984598906931,62.3697302736937,79.1883691436213,62.6887957890268
"SAOUHSC_01133",29.9428602276767,51.6045126479388,49.2678031446552,19.0302341812223,12.8408268210546,44.543457643287,29.1177466779633
"SAOUHSC_T0006",8.8067235963755,15.4813537943816,4.47889119496865,2.37877927265279,1.83440383157923,0,0
"SAOUHSC_01135",1.17422981285007,0,17.9155647798746,4.75755854530559,0.917201915789613,0,0
"SAOUHSC_01137",39.9238136369023,95.4683483986867,78.3805959119515,38.0604683624447,59.6181245263248,48.2554124468942,48.6437650384798
"SAOUHSC_01138",136.210658290608,175.455343002992,244.099570125792,145.10553563182,186.191988905291,185.597740180362,267.883269437262
"SAOUHSC_01139",17.026332286326,36.1231588535571,3.35916839622649,2.37877927265279,20.1784421473715,23.5090470895126,11.3045369455622
"SAOUHSC_01141",113.900291846457,129.011281619847,143.324518238997,68.984598906931,108.229826063174,148.47819214429,199.02836258702
"SAOUHSC_01142",1131.95753958746,1733.91162497074,2162.18472437112,1517.66117595248,824.564522294862,1194.01212849366,2028.30797741436
"SAOUHSC_01143",743.874586440518,1202.38514469697,1624.71778097488,983.62522924193,564.079178210612,512.2497628978,1054.06242974227
"SAOUHSC_01144",1.17422981285007,5.16045126479387,0,7.13633781795838,3.66880766315845,2.47463653573817,1.37024690249239
"SAOUHSC_01145",437.987720193075,263.183014504488,241.860124528307,382.9834628971,333.861497347419,264.786109323984,373.049719203553
"SAOUHSC_01146",7.0453788771004,41.283610118351,0,2.37877927265279,1.83440383157923,0,1.37024690249239
"SAOUHSC_01147",108.029142782206,108.369476560671,105.253943081763,107.045067269376,33.0192689684261,106.409371036741,92.1491041926132
"SAOUHSC_01148",118.010096191432,129.011281619847,463.565238679256,193.870510721203,156.841527600024,167.037966162326,228.831232716229
"SAOUHSC_01149",611.773732494885,1034.67047859117,1829.6270531447,518.573881438309,555.824360968505,605.048632987981,577.901631126165
"SAOUHSC_01150",899.460036643151,443.798808772273,515.072487421395,600.64176634483,616.35968741062,550.606629201742,595.372279132943
"SAOUHSC_01152",147.952956419108,103.209025295878,26.8733471698119,61.8482610889726,78.8793647579067,120.019871983301,26.3772528729785
"SAOUHSC_01153",567.152999606582,2802.12503678307,1630.31639496859,424.612100168524,904.361088968558,1138.33280643956,602.566075371028
"SAOUHSC_01154",450.904248134426,835.993104896608,473.642743867935,280.69595417303,387.976410379006,539.47076479092,431.627774285103
"SAOUHSC_01155",11.7422981285007,59.3451895451296,53.7466943396239,14.2726756359168,28.433259389478,51.9673672505015,28.4326232267171
"SAOUHSC_01156",10.5680683156506,0,0,0,0,2.47463653573817,2.74049380498478
"SAOUHSC_01158",637.606788377586,211.578501856549,17.9155647798746,1251.23789741537,597.098447179038,96.5108248937884,171.965986262795
"SAOUHSC_01159",76.3249378352544,118.690379090259,94.0567150943417,166.514549085695,72.4589513473794,111.358644108217,63.7164809658961
"SAOUHSC_01160",3.5226894385502,36.1231588535571,6.71833679245298,14.2726756359168,0,4.94927307147633,6.85123451246195
"SAOUHSC_01162",4.69691925140027,20.6418050591755,29.1127927672963,4.75755854530559,0,7.4239096072145,3.42561725623097
"SAOUHSC_01163",238.368652008564,237.380758180518,153.402023427676,253.339992537522,268.740161326356,384.805981307285,106.19413494316
"SAOUHSC_01164",12.9165279413507,0,0,0,16.509634484213,0,6.85123451246195
"SAOUHSC_01165",4.69691925140027,20.6418050591755,8.95778238993731,11.893896363264,75.2105570947482,9.89854614295266,13.0173455736777
"SAOUHSC_01166",1.17422981285007,0,38.0705751572336,35.6816890897919,53.1977111157975,22.2717288216435,2.05537035373859
"SAOUHSC_01168",9.39383850280054,10.3209025295877,8.95778238993731,68.984598906931,110.064229894754,6.18659133934541,39.0520367210331
"SAOUHSC_01169",15.2649875670509,36.1231588535571,64.9439223270455,23.7877927265279,177.019969747395,12.3731826786908,34.2561725623098
"SAOUHSC_01170",54.0145713911031,30.9627075887633,44.7889119496865,55.9013129073406,212.79084446319,16.0851374822981,57.8929316303035
"SAOUHSC_01171",17.026332286326,15.4813537943816,0,4.75755854530559,56.866518778956,21.0344105537744,1.37024690249239
"SAOUHSC_01172",8.21960868995047,15.4813537943816,13.436673584906,2.37877927265279,44.942893873691,19.7970922859053,0.685123451246195
"SAOUHSC_01174",31.1170900405268,10.3209025295877,11.1972279874216,9.51511709061117,7.3376153263169,9.89854614295266,117.841233614346
"SAOUHSC_01175",110.377602407906,90.3078971338928,94.0567150943417,23.7877927265279,34.8536728000053,86.6122787508358,144.218486487324
"SAOUHSC_01176",2.34845962570013,0,8.95778238993731,2.37877927265279,16.509634484213,2.47463653573817,15.7578393786625
"SAOUHSC_01178",47.5563074204277,2.58022563239694,143.324518238997,99.9087294514173,69.7073456000106,111.358644108217,106.879258394406
"SAOUHSC_01179",307.648210966718,541.847382803357,740.13676996857,752.883639794609,627.366110400095,399.653800521714,209.305214355713
"SAOUHSC_01180",18.7876770056011,0,2.23944559748433,0,0,0,0.342561725623097
"SAOUHSC_01181",45.7949627011526,185.77624553258,2.23944559748433,88.0148330881533,27.5160574736884,14.847819214429,12.3322221224315
"SAOUHSC_01182",0,0,62.7044767295612,0,3.66880766315845,12.3731826786908,10.2768517686929
"SAOUHSC_01183",5.87114906425034,25.8022563239694,22.3944559748433,47.5755854530559,49.5289034526391,54.4420037862396,18.4983331836473
"SAOUHSC_01184",63.4084098939036,67.0858664423204,67.1833679245298,102.28750872407,75.2105570947482,133.630372929861,110.304875650637
"SAOUHSC_01185",28.7686304148266,108.369476560671,26.8733471698119,57.090702543667,33.0192689684261,82.9003239472285,49.328888489726
"SAOUHSC_01186",28.7686304148266,67.0858664423204,96.2961606918261,26.1665719991807,37.6052785473741,60.6285951255851,25.3495676961092
"SAOUHSC_01187",142.081807354858,61.9254151775265,82.8594871069201,130.832859995904,127.491066294756,133.630372929861,53.4396291972032
"SAOUHSC_01188",53.4274564846781,98.0485740310836,52.6269715408817,28.5453512718335,36.6880766315845,50.7300489826324,56.180123002188
"SAOUHSC_01189",55.7759161103782,72.2463177071143,115.331448270443,26.1665719991807,80.7137685894859,194.258968055446,112.017684278753
"SAOUHSC_01190",22.3103664441513,92.8881227662898,91.8172694968574,26.1665719991807,37.6052785473741,94.0361883580503,60.6334254352883
"SAOUHSC_01191",736.242092656992,495.403321420212,358.311295597492,2507.23335337604,731.927128800111,993.566569098873,1981.71958272962
"SAOUHSC_01192",31.7042049469518,30.9627075887633,125.408953459122,14.2726756359168,38.5224804631637,77.9510508757522,118.868918791215
"SAOUHSC_01193",30.5299751341017,61.9254151775265,174.676756603778,33.3029098171391,68.790143684221,42.0688211075488,100.028023881944
"SAOUHSC_01194",228.974813505763,368.972265432762,569.938904559761,153.431263086105,266.905757494777,309.329566967271,357.977003276137
"SAOUHSC_01196",81.6089719930797,183.196019900183,198.190935377363,70.1739885432574,94.4717973263301,170.749920965933,47.9586415872336
"SAOUHSC_01197",344.636450071495,288.985270828457,284.40959088051,279.506564536703,388.893612294796,566.69176668404,352.153453940544
"SAOUHSC_01198",474.975959297852,314.787527152426,184.754261792457,393.687969624037,488.868621115864,497.401943683371,304.537374078934
"SAOUHSC_01199",642.303707628987,516.045126479387,367.26907798743,537.604115619531,743.850753705376,1052.95784595659,275.41962740097
"SAOUHSC_01200",49.3176521397028,12.9011281619847,50.3875259433974,23.7877927265279,38.5224804631637,0,89.7511721132515
"SAOUHSC_01201",1.17422981285007,10.3209025295877,0,5.94694818163198,5.50321149473768,4.94927307147633,6.16611106121575
"SAOUHSC_01204",92.7641552151553,46.4440613831449,106.373665880506,40.4392476350975,67.8729417684313,108.884007572479,61.6611106121575
"SAOUHSC_01205",88.6543508701801,410.255875551113,87.3383783018888,397.256138533016,297.173420715834,147.240873876421,42.135092251641
"SAOUHSC_01206",22.3103664441513,61.9254151775265,0,30.9241305444863,21.0956440631611,9.89854614295266,6.16611106121575
"SAOUHSC_01207",1280.497610913,1001.12754537001,1204.82173144657,1171.5487917815,1126.32395258964,1935.16577094725,968.421998336497
"SAOUHSC_01208",4.10980434497523,0,2.23944559748433,7.13633781795838,5.50321149473768,7.4239096072145,13.7024690249239
"SAOUHSC_01209",2.34845962570013,49.0242870155418,31.3522383647806,0,3.66880766315845,55.6793220541087,3.42561725623097
"SAOUHSC_01210",48.1434223268528,82.567220236702,97.4158834905682,54.7119232710142,27.5160574736884,95.2735066259194,36.3115429160483
"SAOUHSC_01211",102.157993717956,20.6418050591755,98.5356062893104,59.4694818163198,27.5160574736884,37.1195480360725,56.8652464534342
"SAOUHSC_01213",167.91486323756,237.380758180518,423.255217924538,73.7421574522366,107.312624147385,222.717288216435,88.7234869363822
"SAOUHSC_01214",10.5680683156506,0,22.3944559748433,2.37877927265279,5.50321149473768,19.7970922859053,3.42561725623097
"SAOUHSC_01215",55.7759161103782,20.6418050591755,131.007567452833,39.2498579987711,23.8472498105299,96.5108248937884,41.4499688003948
"SAOUHSC_01216",6740.66624066581,6793.73409010114,4650.20878317621,25903.7168895526,7841.1591780854,10742.3972016394,5843.07535395317
"SAOUHSC_01218",1349.77716987115,725.04340270354,1622.4783353774,2090.9469806618,830.067733789599,1708.7365279272,1149.29458946549
"SAOUHSC_01219",4.69691925140027,0,2.23944559748433,0,1.83440383157923,0,0
"SAOUHSC_01221",4.69691925140027,2.58022563239694,52.6269715408817,0,3.66880766315845,0,0.685123451246195
"SAOUHSC_01222",199.619068184511,36.1231588535571,105.253943081763,109.423846542028,86.2169800842236,89.086915286574,139.080060602978
"SAOUHSC_01223",93.3512701215803,72.2463177071143,62.7044767295612,111.802625814681,103.643816484226,247.463653573817,177.789535598388
"SAOUHSC_01224",81.0218570866546,175.455343002992,245.219292924534,195.059900357529,117.40184522107,155.902101751504,178.132097324011
"SAOUHSC_01225",324.674543253044,64.5056408099234,132.127290251575,135.590418541209,168.765152505289,465.231668718775,205.537035373858
"SAOUHSC_01226",1174.81692775649,3509.10686005984,4369.15836069192,2471.55166428625,1938.96484997924,1690.17675390917,2337.98377737764
